UCP,Variable,FECHA,TIPO_DIA,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,Total,PO19,PO20,PO21
MC-Cali,OFI,2022-03-20,DOALF,377.41107245,356.67041274,344.18538297,333.46055254,330.71825628,327.24973802,311.83065326,325.10194478,352.99856739,378.02570261,399.35248253,419.42710827,434.20224273,432.72097629,425.61239359,421.03598049,417.6580606,416.34153948,448.28739749,467.0467336,460.08099466,448.6148152,426.50485878,395.46213328,9450.00000003,466.0,470.0,462.0
MC-Cali,OFI,2022-03-21,LF,384.08066494,362.97347717,350.26781249,339.35345331,336.5626953,333.03288154,317.34131136,330.84713258,359.23674313,384.70615682,406.4098227,426.83920637,441.87544639,440.36800306,433.13379779,428.47651052,425.03889617,423.69910954,456.2095134,475.3003637,468.21152652,456.54271723,434.04203459,402.45072336,9616.99999998,468.0,484.0,479.0
MC-Cali,OFI,2022-03-22,MADLF,382.53102001,363.56769331,353.37331774,349.57838038,355.90944431,373.51130212,392.9436437,436.67552139,492.564341,530.14027012,560.86368767,583.48989716,590.99357819,588.95548604,591.78984336,589.40215075,573.78991058,540.22195189,547.7616822,559.76492903,540.22234886,509.34026269,468.50800566,426.10133184,11702.0,556.0,578.0,557.0
MC-Cali,OFI,2022-03-23,MIERCOLES,401.64583817,384.62010488,374.47255498,370.26651062,372.90878812,384.86271089,404.94211739,446.27033844,496.94167253,527.53246482,557.04497736,581.16651762,589.19763931,591.12852459,596.12717126,598.45394825,587.35385924,549.61492049,550.05727651,563.11172666,542.43444102,512.3872715,474.80548046,434.65314489,11892.0,566.0,565.0,554.0
MC-Cali,OFI,2022-03-24,JUEVES,403.27842838,382.69388612,373.57665334,367.78096864,371.52774749,384.54163778,401.83818339,447.193769,499.77287833,532.84461177,561.85017257,587.57609947,587.86996645,585.68614118,591.43346189,593.8100906,586.20532022,550.88711471,551.26829311,560.92990108,544.08312885,513.29436546,474.06938445,433.98779571,11887.99999999,570.0,570.0,555.0
MC-Cali,OFI,2022-03-25,VIERNES,402.85777011,381.15733872,373.99497717,369.1340167,372.16559134,382.71570066,399.58258376,447.18900595,498.82507872,529.74520537,563.226987,583.14171476,588.2695712,583.73660567,589.65817673,587.31110194,576.54309791,544.19747602,545.8854774,551.40903992,528.31224991,499.3566827,469.27579132,433.30875903,11801.00000001,564.0,559.0,537.0
MC-Cali,OFI,2022-03-26,SABADO,403.06343683,383.40916354,373.14597221,365.68831371,366.49691496,370.29798919,378.12501677,408.43868052,454.27250356,488.09690079,517.56914274,532.62698996,535.32334183,523.85421169,508.56685877,501.31564546,493.46533057,482.98719345,509.07064649,518.4586202,498.16044492,463.94841096,433.7350281,404.88324278,10915.0,536.0,531.0,530.0
MC-Cali,OFI,2022-03-27,DOMINGO,380.48627378,359.5766161,346.98985646,336.17763852,333.41299763,329.91621737,314.37149562,327.75092359,355.87485201,381.10591204,402.60646572,422.84466248,437.74018693,436.24685091,429.08034642,424.46664404,421.06120036,419.73395202,451.94010961,470.85229957,463.82980276,452.27019518,429.98008355,398.68441733,9527.0,469.0,474.0,466.0
MC-Cali,OFI,2022-03-28,LUNES,380.14469592,361.29966719,351.16888668,347.39762309,353.68919227,371.18124529,390.49236307,433.95143037,489.49160156,526.83312265,557.36487984,579.84994138,587.30681258,585.28143455,588.09811045,585.72531286,570.21046574,536.85191237,544.34460795,556.27297553,536.85230686,506.16287086,465.58533565,423.44320526,11628.99999997,558.0,567.0,549.0
MC-Cali,OFI,2022-03-29,MARTES,391.3443985,376.46144043,367.41979761,361.45366884,364.06050212,380.9758371,400.69478764,444.48165926,492.73325982,526.1802861,558.56547309,582.13922101,583.24370825,584.64071858,591.89603385,594.56894449,584.25353334,546.53805905,548.48483101,561.07445444,542.53933162,510.72643744,471.02881511,430.49480131,11796.00000001,557.0,580.0,559.0
MC-Cali,OFI,2022-03-30,MIERCOLES,402.82794415,385.75210149,375.57468577,371.35626237,374.00631651,385.99542153,406.13392483,447.58378125,498.40424893,529.08507467,558.6844471,582.8769808,590.93173933,592.8683075,597.88166596,600.21529102,589.08253272,551.23252243,551.67618037,564.76905179,544.03090969,513.89530669,476.20290661,435.93239649,11927.0,568.0,567.0,556.0
MC-Cali,OFI,2022-03-31,JUEVES,404.02473772,383.40210159,374.26799641,368.46158618,372.21529884,385.25327271,402.58182741,448.02134831,500.69776084,533.83069702,562.88993567,588.66347112,588.95788194,586.77001527,592.527972,594.90899891,587.2901551,551.90658951,552.28847333,561.96796113,545.09001216,514.24427092,474.94669993,434.79093598,11910.0,572.0,571.0,556.0
MC-Cali,OFI,2022-02-01,MARTES,395.02311236,380.19633867,371.346386,366.71582532,370.48523941,385.5359085,404.08536197,448.92050015,500.50459099,534.44520879,566.03703519,592.61948177,593.58954752,597.52745574,604.121089,608.41094793,597.86264482,556.42244713,559.43385494,572.93891781,552.01632597,520.1256253,480.7974,438.83875474,11998.00000002,568.0,592.0,569.0
MC-Cali,OFI,2022-02-02,MIERCOLES,406.84145992,388.59548083,378.61688492,373.95789309,377.38333682,388.47688583,408.61957189,449.25959892,503.36390536,535.12765082,566.17081478,591.08528969,597.64970315,598.5742113,603.50483766,604.58703064,593.01245688,556.48380794,557.54569315,569.92163015,550.51187155,520.26256313,482.94370897,441.50371263,12044.00000002,574.0,572.0,563.0
MC-Cali,OFI,2022-02-03,JUEVES,405.02092811,385.38752264,374.48256377,368.74235497,372.25581404,382.82636971,399.65086041,446.66275722,501.1362741,535.68397374,564.34178516,590.05256011,591.56600064,589.02131776,593.73873196,597.5490646,586.99166368,550.2531323,550.08799188,559.8590213,544.5061289,516.21309547,477.04686003,435.92322751,11919.00000001,569.0,568.0,555.0
MC-Cali,OFI,2022-02-04,VIERNES,411.87980866,388.99075255,381.06211778,377.94842988,378.42691091,388.9593489,405.84972843,453.52943302,505.03465089,537.47202089,572.70038076,592.52088321,599.82370254,594.33562763,599.7038295,595.6870393,585.39067181,552.67236724,555.81724762,562.51312234,538.7258435,509.29922338,478.46524335,442.19161592,12009.00000001,574.0,570.0,548.0
MC-Cali,OFI,2022-02-05,SABADO,409.02331512,388.968134,378.08572629,370.37930146,370.65989522,374.85024762,381.91295849,412.22745084,459.09650077,493.86725466,523.2412012,538.21810848,541.13059838,530.45641019,514.70326966,506.62467311,500.27032337,490.00163737,517.55685027,527.08984181,506.10152455,472.19984489,441.27642129,412.05851096,11060.0,545.0,540.0,538.0
MC-Cali,OFI,2022-02-06,DOMINGO,386.69567996,365.45279166,352.37565602,341.30006663,338.28791736,334.59883437,320.10827961,334.4343575,361.37945632,386.61666131,408.75767983,431.00345528,447.39160016,444.07374933,436.22240002,431.37917181,427.42896174,426.49676925,459.03583199,478.29428823,473.17185892,459.8442168,436.33443536,404.31588055,9685.00000001,477.0,481.0,475.0
MC-Cali,OFI,2022-02-07,LUNES,391.61455704,373.61058851,361.26604148,356.97737193,362.38118172,378.30364464,396.83988832,445.14737252,500.47849924,536.98611051,570.99351799,595.27905384,602.96479017,600.21472514,602.2115826,598.98049915,582.8786688,549.32308897,555.92329124,567.45599273,547.90560796,517.044755,475.26344112,431.9557294,11902.00000002,570.0,578.0,560.0
MC-Cali,OFI,2022-02-08,MARTES,395.81329028,380.9568581,372.08920257,367.44937923,371.22633341,386.30710885,404.89366741,449.81849081,501.50576703,535.51427739,567.16929797,593.80491831,594.77692451,598.72270986,605.32953258,609.62797267,599.05856943,557.53547753,560.55290916,574.08498666,553.12054266,521.16604996,481.75915509,439.71657855,12022.00000002,569.0,593.0,570.0
MC-Cali,OFI,2022-02-09,MIERCOLES,406.23342718,388.01471707,378.05103438,373.3990055,376.81932984,387.89629932,408.00888173,448.58817142,502.61161789,534.3278918,565.32466112,590.20190085,596.75650366,597.67963011,602.60288755,603.68346318,592.12618785,555.6521317,556.7124299,569.06987082,549.6891205,519.48502028,482.22193989,440.84387646,12026.0,573.0,571.0,562.0
MC-Cali,OFI,2022-02-10,JUEVES,399.17372701,378.79870104,369.77426648,364.03757218,367.74621507,380.62764568,397.74814132,442.64208276,494.6860245,527.42114289,556.13147549,581.59555538,581.8864313,579.72483372,585.4136563,587.76609489,580.23872838,545.28000326,545.6573019,555.22057083,538.54527062,508.06988547,469.2441493,429.57052424,11767.00000001,565.0,564.0,549.0
MC-Cali,OFI,2022-02-11,VIERNES,392.19298959,370.3979728,362.84830684,359.88344539,360.33905623,370.36807017,386.45113203,431.85186665,480.89526463,511.78220992,545.32674277,564.19987505,571.15363798,565.92787926,571.03949457,567.21469685,557.41046982,526.25601793,529.25058094,535.62640969,512.97610296,484.95600128,455.59580796,421.05596869,11435.0,547.0,543.0,522.0
MC-Cali,OFI,2022-02-12,SABADO,405.38986803,385.62215276,375.29972359,367.79902043,368.61228882,372.43530236,380.30750656,410.79613694,456.89450701,490.9141344,520.55648639,535.7012456,538.41316047,526.87783197,511.50224238,504.20917598,496.31355007,485.77493447,512.0089379,521.45109781,501.03576402,466.62626253,436.23849185,407.22017766,10978.0,539.0,534.0,533.0
MC-Cali,OFI,2022-02-13,DOMINGO,378.05007532,357.27429915,344.7681307,334.02514184,331.27820253,327.80381165,312.3586205,325.65238193,353.59623692,378.66574612,400.02863488,420.1372494,434.93739997,433.45362556,426.33300716,421.74884564,418.36520653,417.04645637,449.0464026,467.83750055,460.85996777,449.37437468,427.22698341,396.13169879,9465.99999997,466.0,471.0,463.0
MC-Cali,OFI,2022-02-14,LUNES,380.07931718,361.23752949,351.10849131,347.33787632,353.62836345,371.11740812,390.42520469,433.87679774,489.40741692,526.74251587,557.26902209,579.75021657,587.2058053,585.18077561,587.99696708,585.62457758,570.11239876,536.75958252,544.25098948,556.17730557,536.75997694,506.07581903,465.5052625,423.37037987,11626.99999999,558.0,567.0,549.0
MC-Cali,OFI,2022-02-15,MARTES,390.87993414,376.01463981,366.983728,361.02468008,363.62841946,380.52367859,400.21922583,443.95412931,492.1484628,525.55579272,557.90254357,581.44831315,582.55148954,583.94684183,591.19354619,593.8632845,583.56011612,545.88940418,547.83386563,560.40854715,541.89542261,510.12028534,470.46977786,429.98387157,11781.99999998,556.0,579.0,559.0
MC-Cali,OFI,2022-02-16,MIERCOLES,393.23599847,376.56675758,366.6316816,362.51370528,365.1006576,376.8042838,396.46325873,436.92613105,486.53648614,516.48675479,545.38132117,568.99779387,576.86075635,578.75121189,583.64519467,585.92325256,575.05558217,538.10683815,538.53993192,551.32104217,531.07670676,501.65867828,464.86379154,425.55218348,11643.00000002,554.0,554.0,543.0
MC-Cali,OFI,2022-02-17,JUEVES,397.20618421,376.93158754,367.95163476,362.24321684,365.93357969,378.75151723,395.78762528,440.46028274,492.24769788,524.82146359,553.39028185,578.7288483,579.01829048,576.8673475,582.52812965,584.86897298,577.37870916,542.59229695,542.96773587,552.48386707,535.89076007,505.56558927,466.93122666,427.45315444,11709.00000001,562.0,561.0,546.0
MC-Cali,OFI,2022-02-18,VIERNES,401.28744069,379.67159704,372.53715419,367.69514162,370.71489926,381.22388452,398.02502094,445.4458745,496.88067116,527.68027194,561.03154243,580.86864308,585.97651127,581.46121512,587.35970405,585.02177809,574.29574748,542.07620801,543.75762959,549.2596614,526.2529021,497.41020296,467.44656614,431.61973243,11755.00000001,562.0,556.0,535.0
MC-Cali,OFI,2022-02-19,SABADO,405.90685274,386.11392814,375.778335,368.26806636,369.08237189,372.91026085,380.79250429,411.32001615,457.47717445,491.54018631,521.22034054,536.38441352,539.09978684,527.54974759,512.15454985,504.85218277,496.94648774,486.39443247,512.66189155,522.11609283,501.67472382,467.22134066,436.79481712,407.73949653,10992.00000001,540.0,535.0,534.0
MC-Cali,OFI,2022-02-20,DOMINGO,383.96085191,362.86024847,350.15854728,339.24759282,336.45770538,332.92899274,317.24231751,330.74392562,359.1246801,384.58614866,406.28304413,426.70605491,441.7376044,440.23063133,432.99868274,428.3428483,424.90630631,423.56693762,456.06719994,475.1520949,468.06546906,456.40029983,433.90663622,402.32517982,9614.0,474.0,478.0,470.0
MC-Cali,OFI,2022-02-21,LUNES,381.48496014,362.57349008,352.4069918,348.62243198,354.93618314,372.48990735,391.86910972,435.4813993,491.21738673,528.69056164,559.32996369,581.89430011,589.37746176,587.34494292,590.17154948,587.7903862,572.22083887,538.7446743,546.26378664,558.23420969,538.74507018,507.9474334,467.22683524,424.93612567,11670.00000003,560.0,569.0,551.0
MC-Cali,OFI,2022-02-22,MARTES,391.70933479,376.81249807,367.76242374,361.79073143,364.39999563,381.3311045,401.06844334,444.89614707,493.19274319,526.67095948,559.08634629,582.68207719,583.78759438,585.18590745,592.44798844,595.12339162,584.79836115,547.04771644,548.99630381,561.59766731,543.04526012,511.2026998,471.46805866,430.8962461,11807.0,557.0,580.0,560.0
MC-Cali,OFI,2022-02-23,MIERCOLES,402.42265067,385.36398837,375.19681236,370.9826332,373.63002107,385.60706359,405.72530514,447.133458,497.90279416,528.55275129,558.12234319,582.29053628,590.33719075,592.2718105,597.28012492,599.61140207,588.48984467,550.67791605,551.12112762,564.20082603,543.483549,513.37826605,475.72378907,435.49379594,11914.99999999,567.0,566.0,555.0
MC-Cali,OFI,2022-02-24,JUEVES,403.00704316,382.43635323,373.32525587,367.53347136,371.27772882,384.28286145,401.56776739,446.89283106,499.43655742,532.48603531,561.47207689,587.18069159,587.47436082,585.29200515,591.03545821,593.41048758,585.81083481,550.51639659,550.89731848,560.5524247,543.71698946,512.9489453,473.75036064,433.6957447,11879.99999999,570.0,569.0,554.0
MC-Cali,OFI,2022-02-25,VIERNES,403.67707241,381.93250829,374.75558046,369.88473413,372.92247416,383.49403951,400.39522523,448.09846584,499.83955223,530.82256195,564.37243634,584.3276652,589.4659503,584.92376595,590.85737987,588.50553177,577.71562858,545.30422456,546.99565886,552.53045479,529.38669224,500.37223735,470.23016968,434.1899903,11825.0,565.0,560.0,538.0
MC-Cali,OFI,2022-02-26,SABADO,405.09444819,385.34113826,375.02623135,367.53099418,368.34366991,372.16389751,380.03036499,410.4967774,456.56155419,490.55639045,520.17714116,535.31086393,538.02080255,526.49388019,511.12949525,503.84174354,495.95187141,485.42093561,511.63582153,521.07110065,500.67064414,466.28621789,435.92059169,406.92342403,10970.0,539.0,534.0,532.0
MC-Cali,OFI,2022-02-27,DOMINGO,380.4463361,359.5388732,346.95343472,336.14235169,333.37800098,329.88158777,314.33849767,327.71652126,355.83749767,381.06590932,402.5642062,422.80027866,437.6942396,436.20106033,429.03530807,424.42208996,421.01700374,419.68989471,451.89267179,470.80287664,463.78111694,452.22272271,429.93495076,398.64256948,9525.99999997,469.0,474.0,466.0
MC-Cali,OFI,2022-02-28,LUNES,381.77916448,362.85310974,352.67877097,348.89129247,355.20991285,372.77717463,392.1713224,435.81724614,491.59621762,529.09829215,559.76132356,582.34306178,589.8319945,587.79790817,590.62669463,588.24369498,572.66214029,539.16015862,546.68506976,558.6647245,539.16055481,508.33916663,467.58716442,425.2638399,11679.0,560.0,569.0,551.0
MC-Cali,OFI,2022-01-01,1--ENE,302.3692704537,285.7588013653,275.5333859629,266.8730412569,264.5177489053,261.6331412137,250.3025298406,261.5045316862,282.5737349195,302.3074833322,319.6202281182,337.0148855773,349.8292811577,347.2349513325,341.095739323,337.3086699169,334.2198789107,333.4909688699,358.9342649116,373.9930454081,369.9876600518,359.5663659115,341.1833432076,316.1470483657,7572.9999999988,378.0,383.0,393.0
MC-Cali,OFI,2022-01-02,2--ENE,336.9462925339,318.4363560969,307.041627379,297.3909408645,294.7663122953,291.5518392582,278.9255314044,291.4085227651,314.887065758,336.877439831,356.1699597371,375.5537593275,389.8335274911,386.9425266466,380.101273491,375.8811389711,372.4391335175,371.6268699714,399.9796991402,416.7605057704,412.2970900802,400.6840831807,380.1988951972,352.2996092907,8438.999999999,415.0,419.0,414.0
MC-Cali,OFI,2022-01-03,LUVENE,352.887424318,336.6638852139,325.5401020761,321.6755430994,326.5449650464,340.8928405952,357.5960176625,401.1263292115,450.9857086461,483.8830478263,514.5274307253,536.4113470335,543.3370336592,540.8589251458,542.658311491,539.7467529265,525.2372477619,495.0000108525,500.9475128972,511.3397346694,493.7227058777,465.9137117566,428.2641913942,389.2392201126,10724.9999999988,513.0,521.0,505.0
MC-Cali,OFI,2022-01-04,MAVENE,357.3908888696,343.9766007851,335.969746627,331.7803203724,335.1906379252,348.8074918135,365.5898153139,406.1536947077,452.8235818606,483.5308169225,512.1130202491,536.1630667298,537.0407183144,540.603478247,546.5689632472,550.4501450088,540.9067352472,503.4143743664,506.1388977634,518.3573889687,499.4280061998,470.5754011203,434.9938137165,397.0323956225,10854.9999999986,514.0,536.0,515.0
MC-Cali,OFI,2022-01-05,MIVENE,366.0019277801,349.58751534,340.6105901797,336.4192769502,339.5008680219,349.4808251426,367.6015494406,404.1620520029,452.8352635787,481.4105028797,509.3374940304,531.7510057938,537.6564707391,538.4881749777,542.9238555293,543.8974158917,533.4847202149,500.6228876604,501.5781787802,512.7117953048,495.2504257968,468.0376014224,434.4648859759,397.184716565,10834.9999999988,516.0,515.0,506.0
MC-Cali,OFI,2022-01-06,JUVENE,373.1806219035,355.0906765401,345.0429998552,339.7540517065,342.9913037845,352.730866029,368.2327165888,411.5488211912,461.7399582313,493.5717257807,519.9766326574,543.6661813167,545.0606442699,542.716009032,547.0625685318,550.5733557686,540.8459141284,506.9955448347,506.8433867644,515.8462766925,501.7003362373,475.6315307071,439.5443088194,401.6535686278,10981.9999999988,524.0,524.0,512.0
MC-Cali,OFI,2022-01-07,VIVENE,374.66691896,353.84586401,346.6335727,343.8012031,344.23645389,353.81729764,369.18164987,412.55354537,459.4053232,488.91201234,520.95752847,538.98727023,545.63028783,540.63805448,545.52124518,541.86736759,532.50126562,502.73902404,505.59976792,511.6906777,490.05255345,463.28459623,435.23643254,402.24008762,10923.99999998,522.0,518.0,498.0
