UCP,Variable,FECHA,TIPO_DIA,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,Total,PO19,PO20,PO21
MC-Cali,Demanda_Real,2021-11-23,MARTES,369.54023,358.16934,349.76115,339.83652,349.21087,360.28826,381.92788,421.20644,459.60047,489.78377,516.50977,549.61474,552.72336,559.5366,560.87179,554.85802,538.83115,515.90291,535.08955,528.58084,504.71828,470.78911,426.08298,390.09445,11083.52848,530.0,542.0,523.0
MC-Cali,Demanda_Real,2021-11-24,MIERCOLES,363.96361,356.42666,348.64281,346.61853,353.58529,374.98225,391.3538,433.14133,469.40877,490.768,511.04181,541.12576,549.89691,550.47788,558.52005,558.80246,550.95229,544.28089,554.89044,546.36457,522.90879,489.02377,444.57036,408.48788,11260.23491,527.0,539.0,520.0
MC-Cali,Demanda_Real,2021-11-25,JUEVES,381.5657,369.23881,362.3833,357.86351,365.50617,379.21893,396.01282,440.08001,476.2652,502.75797,519.06287,536.53182,546.78951,554.44294,562.13237,548.9381,538.47331,520.00871,541.45672,518.25132,495.60638,482.26605,440.99884,404.22693,11240.07829,527.0,537.0,522.0
MC-Cali,Demanda_Real,2021-11-26,VIERNES,377.49948,360.57508,360.00962,352.75735,362.20738,383.18195,383.23488,429.12928,458.32728,493.38857,521.4502,538.4966,546.10382,541.133,541.56604,548.15688,535.67951,522.29521,544.64309,533.4117,509.99765,485.14764,446.11428,417.10716,11191.61365,529.0,535.0,513.0
MC-Cali,Demanda_Real,2021-11-27,SABADO,384.31873,370.64728,354.93075,349.65791,340.80154,340.27382,344.75245,381.72125,422.19956,468.57171,489.82441,502.36885,509.58814,498.27163,484.7044,481.04182,474.08389,472.17557,505.07772,499.46903,473.029,442.82109,411.38397,383.5854,10385.29992,509.0,518.0,497.0
MC-Cali,Demanda_Real,2021-11-28,DOMINGO,355.31557,339.31306,326.39614,317.17151,314.60938,312.97776,304.84805,326.50261,346.4549,375.82471,401.76804,420.96197,433.37535,434.14639,417.9043,416.45544,414.65165,417.59592,460.47564,466.09207,459.79556,446.84835,415.71847,389.65184,9314.85468,465.0,485.0,480.0
MC-Cali,Demanda_Real,2021-11-29,LUNES,364.96678,357.42692,349.84524,346.86663,351.48659,365.64295,375.8059,412.15321,477.03104,503.73821,530.81989,559.55675,566.97467,560.44973,550.92574,541.93373,541.55322,517.82761,541.21162,525.72892,513.67665,477.45844,434.10697,401.895,11169.08241,546.0,557.0,538.0
MC-Cali,Demanda_Real,2021-11-30,MARTES,376.57439,361.62449,351.15943,348.00013,357.17119,379.1946,390.61932,430.72056,472.07863,498.47844,530.60063,547.18618,546.30344,541.83835,542.13088,541.18627,538.52454,527.79596,546.55516,533.02864,512.39868,482.24254,444.14149,403.63736,11203.1913,544.0,557.0,536.0
MC-Cali,Demanda_Real,2021-10-01,VIERNES,382.63399,369.79961,365.47603,358.86603,366.45659,382.76888,398.74196,442.90164,498.8179,534.55253,566.02852,596.34493,591.30035,585.98453,594.45912,599.79053,585.99114,551.80628,568.07145,556.43412,534.12728,498.48857,471.86413,437.72128,11839.42739,565.0,554.0,532.0
MC-Cali,Demanda_Real,2021-10-02,SABADO,406.76065,381.57636,372.91527,371.59129,369.83847,373.95097,375.27888,414.92875,463.99952,493.08277,525.24418,545.79749,547.69261,534.84633,514.55129,503.10432,483.01204,487.1519,522.6652,521.54348,488.70016,457.62893,423.51995,396.68856,10976.06937,520.0,519.0,486.0
MC-Cali,Demanda_Real,2021-10-03,DOMINGO,372.01631,352.14391,335.7067,329.38881,320.9834,316.25188,300.93122,318.28029,341.33353,370.78027,395.61176,418.0052,437.80376,437.79891,429.6562,424.80192,417.31765,425.44388,472.02919,485.53531,475.62893,465.669,438.7492,411.7574,9493.62463,469.0,483.0,473.0
MC-Cali,Demanda_Real,2021-10-04,LUNES,387.84275,372.51957,362.81874,346.63979,349.70254,367.47345,386.74181,441.40118,499.77716,536.19781,565.96451,593.15168,596.28043,594.77488,603.88895,606.4545,589.644,554.79445,566.61553,563.18878,541.64834,508.16414,466.32499,430.52126,11832.53124,563.0,560.0,539.0
MC-Cali,Demanda_Real,2021-10-05,MARTES,400.47038,385.9183,376.37825,371.68128,373.58896,394.70991,412.68035,462.49729,519.54792,553.93204,579.33474,592.06963,593.03478,595.77066,588.97808,577.596,572.2994,545.05943,565.03894,557.21406,533.76381,497.55198,455.74722,418.44407,11923.30748,562.0,555.0,531.0
MC-Cali,Demanda_Real,2021-10-06,MIERCOLES,396.95622,387.00175,385.70901,373.30606,378.30533,390.01111,409.96029,463.03618,517.05565,555.83537,584.22016,603.51938,598.53363,598.35465,610.11684,606.62788,585.511,557.56219,574.36728,561.2023,541.81401,507.12232,465.83815,432.93287,12084.89963,572.0,558.0,539.0
MC-Cali,Demanda_Real,2021-10-07,JUEVES,404.28985,384.24408,376.38551,370.14444,373.43996,395.11992,409.01482,462.1312,519.98414,539.83665,584.96834,609.90176,607.02139,610.4805,621.59609,621.10675,610.09479,573.7315,591.99855,586.79555,558.34303,518.79143,476.93192,432.47832,12238.83049,555.0,565.0,549.0
MC-Cali,Demanda_Real,2021-10-08,VIERNES,401.46336,389.38152,375.22616,371.06644,379.35699,395.0165,411.13707,469.46835,530.51268,561.02946,580.94298,601.01452,593.55467,607.03543,615.77734,619.93146,600.00993,566.77256,578.92662,573.09306,550.57629,513.54277,469.55871,432.70803,12187.1029,575.0,569.0,547.0
MC-Cali,Demanda_Real,2021-10-09,SABADO,404.14649,387.50352,377.09808,368.70441,367.20257,375.27693,377.89541,423.84908,467.57303,497.35365,524.44104,545.11109,551.38098,535.63389,521.18277,497.07465,491.26187,487.50801,523.54317,510.80966,492.07905,457.09319,422.43852,391.99747,10998.15853,520.0,508.0,489.0
MC-Cali,Demanda_Real,2021-10-10,DOMINGO,364.91336,347.33626,334.05763,326.3008,322.67756,321.34554,307.25453,337.59267,363.97597,375.17024,395.37363,415.76929,442.36886,446.94364,431.35062,431.79253,432.51525,437.31229,472.25816,470.24551,460.13161,439.56762,414.71912,384.16282,9475.13551,469.0,468.0,457.0
MC-Cali,Demanda_Real,2021-10-11,LUNES,367.47554,355.00352,346.63259,344.45334,348.42021,363.61935,378.69256,423.63577,466.17116,505.43088,550.19388,569.82187,568.45487,564.78257,566.68396,571.51711,560.28616,533.7047,562.98012,553.86269,532.18114,500.91537,463.22554,421.82224,11419.96714,560.0,551.0,529.0
MC-Cali,Demanda_Real,2021-10-12,MARTES,393.79194,378.58934,372.25362,361.37444,374.52942,384.5812,400.05702,458.25477,509.91424,556.27792,585.62618,603.60216,606.22308,601.74161,610.33006,608.16904,585.63345,553.09298,570.09101,559.17434,541.5572,499.93371,469.38751,431.51519,12015.70143,566.0,556.0,539.0
MC-Cali,Demanda_Real,2021-10-13,MIERCOLES,405.84691,390.37541,376.79825,371.07789,376.90308,386.34147,405.10771,451.45217,499.21924,547.22426,584.80807,600.22986,605.61961,603.62985,622.21386,621.79743,602.90252,566.80132,584.36979,576.01061,549.75656,510.91191,472.28752,429.95119,12141.63649,581.0,573.0,547.0
MC-Cali,Demanda_Real,2021-10-14,JUEVES,402.99109,389.63266,378.46178,376.51109,382.28598,387.86304,410.64847,464.3617,519.69679,562.38853,595.05782,599.93893,594.53853,599.44153,606.0894,607.2131,580.84888,562.67706,569.33571,542.43102,512.1864,489.50567,429.12039,393.6197,11956.84527,0.0,0.0,0.0
MC-Cali,Demanda_Real,2021-10-15,VIERNES,373.6386,369.23601,362.92569,355.53607,366.58202,379.26738,384.09684,448.58511,498.01487,522.98264,556.1269,579.02091,588.05407,585.60974,593.63115,590.75019,590.27873,562.79652,574.96628,564.75386,543.12826,501.26824,471.75613,439.63847,11802.64468,569.0,556.0,535.0
MC-Cali,Demanda_Real,2021-10-16,SAALF,413.5064,389.59214,377.62025,375.83307,375.5562,376.63382,374.27051,407.45677,458.02936,486.56906,510.10341,524.03333,527.54839,513.13184,502.28452,498.03609,491.01252,489.5352,525.74891,510.90136,485.69295,459.77107,427.96994,397.68146,10898.51857,523.0,509.0,484.0
MC-Cali,Demanda_Real,2021-10-17,DOALF,372.7737,350.84639,342.0216,332.63004,327.24193,313.41421,306.80632,324.38408,345.95138,371.6169,392.87907,409.20365,417.44325,413.11338,392.88691,397.56476,398.56218,405.90551,442.02958,443.72817,435.93256,415.75413,398.24462,373.49869,9124.43301,440.0,441.0,433.0
MC-Cali,Demanda_Real,2021-10-18,LF,342.6583,330.1125,320.73719,313.60199,316.488,304.02422,298.59103,329.0896,354.74878,384.52868,409.63447,426.91681,442.5369,445.48583,439.55274,430.41247,427.66812,424.67801,470.77814,479.86807,464.02575,445.98094,414.24673,387.06444,9403.42971,468.0,477.0,461.0
MC-Cali,Demanda_Real,2021-10-19,MADLF,363.69741,355.31477,348.16761,349.55143,357.02858,374.52947,394.39479,433.98933,490.01838,521.2011,570.63961,590.08873,591.74204,574.84671,577.78494,587.89358,576.60134,545.7001,562.83767,553.81364,513.62428,480.23977,453.51961,422.61678,11589.84167,560.0,551.0,511.0
MC-Cali,Demanda_Real,2021-10-20,MIERCOLES,395.92858,364.24904,358.75126,354.63095,369.30512,374.6205,381.27525,421.87312,459.45055,483.64287,519.53947,545.87285,553.5104,554.62782,563.24494,552.97326,542.87203,529.04356,559.67178,552.16169,539.60586,499.85012,458.04024,416.60941,11351.35067,557.0,549.0,536.0
MC-Cali,Demanda_Real,2021-10-21,JUEVES,377.55391,378.192,376.07267,368.52191,375.32606,392.38615,399.50038,454.2111,501.76066,528.66268,554.90305,562.04004,552.48564,558.37694,568.98576,565.27056,564.63604,543.08908,564.09511,555.07456,528.78378,494.13568,456.32422,415.67636,11636.06434,536.0,546.0,531.0
MC-Cali,Demanda_Real,2021-10-22,VIERNES,396.89923,375.28261,365.09169,363.87932,367.95395,384.07464,404.86571,454.33334,500.73587,526.22647,559.1803,588.17053,578.37095,581.94229,582.12359,594.63316,581.91782,547.88506,555.73868,550.11545,521.46726,490.83968,456.07403,422.07673,11749.87836,546.0,544.0,506.0
MC-Cali,Demanda_Real,2021-10-23,SABADO,399.33854,380.89675,379.95474,368.7443,370.60298,371.92184,373.33103,406.10877,459.89338,496.44192,527.25748,541.39468,532.34365,496.05145,482.95509,474.00057,465.73323,472.60206,509.15162,502.27354,491.30173,460.72027,418.27321,389.14457,10770.4374,506.0,500.0,489.0
MC-Cali,Demanda_Real,2021-10-24,DOMINGO,365.87643,346.73041,339.08593,328.34848,319.91769,318.17704,299.57838,323.64473,356.42952,380.89212,405.59546,421.84851,439.70581,436.37029,431.38225,425.54647,421.01109,419.79078,467.77529,465.76434,463.53042,449.44694,427.04745,393.73506,9447.23089,451.0,470.0,465.0
MC-Cali,Demanda_Real,2021-10-25,LUNES,373.10409,358.10824,350.73895,345.8836,351.62428,372.07835,385.88494,443.28245,493.17871,540.50197,566.56821,591.00672,583.20261,583.88875,588.60532,586.44164,566.95332,539.16433,554.92512,550.27356,528.35625,493.54295,447.58648,411.33511,11606.23595,553.0,549.0,527.0
MC-Cali,Demanda_Real,2021-10-26,MARTES,386.66086,366.15408,359.79067,354.00724,360.69959,389.88876,407.06459,454.96904,503.62911,516.04361,544.40613,559.48234,556.83826,557.13424,570.61395,569.27758,560.49401,544.40344,547.6138,527.66791,503.29617,478.16424,432.63958,397.32237,11448.26157,544.0,522.0,499.0
MC-Cali,Demanda_Real,2021-10-27,MIERCOLES,376.62385,359.43964,351.42572,352.87042,356.23841,372.45226,394.60156,440.09667,490.94444,517.42079,543.78538,562.80907,560.72596,561.74138,564.48868,573.49001,556.59442,543.8345,563.16514,557.23923,534.86524,499.11514,453.62511,412.71417,11500.30719,560.0,555.0,532.0
MC-Cali,Demanda_Real,2021-10-28,JUEVES,390.56504,367.05594,362.17345,357.18861,358.9615,378.72756,405.41361,454.55601,503.94607,537.79445,567.66523,599.45056,592.67657,597.45817,599.51795,601.58807,594.94248,568.02279,583.20616,562.77036,534.17123,503.91533,438.29813,393.96362,11854.02889,545.0,555.0,539.0
MC-Cali,Demanda_Real,2021-10-29,VIERNES,367.83934,368.90421,359.95704,349.16255,349.01817,377.21237,391.82579,437.64024,479.02048,510.94228,540.38925,568.01235,580.08801,586.46357,593.10931,594.85114,580.40282,553.24917,565.20889,548.72131,522.75916,493.06763,452.56471,422.39938,11592.80917,538.0,544.0,521.0
MC-Cali,Demanda_Real,2021-10-30,SAALF,389.80152,373.47629,360.45778,355.64099,356.78925,356.28905,364.24098,416.70172,463.73521,495.53497,523.72683,538.88787,544.85706,525.25085,511.63229,499.17151,494.64501,489.14374,523.95046,516.69887,496.87075,464.95306,425.2019,390.50068,10878.15864,521.0,511.0,493.0
MC-Cali,Demanda_Real,2021-10-31,DOALF,372.2562,349.8446,337.91403,334.4522,327.35538,327.74786,309.28297,323.11466,346.00059,363.41811,388.71968,400.93973,412.46717,414.54262,396.61502,399.21172,391.29696,399.72616,435.07709,431.30015,414.05813,402.78103,384.3452,370.00557,9032.47283,433.0,429.0,412.0
MC-Cali,Demanda_Real,2021-09-01,MIERCOLES,392.28463,376.4876,354.54645,358.94467,368.43373,386.33954,398.70119,442.72696,486.1358,513.9989,533.37188,556.33749,556.86942,566.94692,574.31001,585.95616,575.51802,542.84753,551.18012,553.06993,535.80272,509.69907,461.47601,423.81535,11605.8001,548.0,550.0,533.0
MC-Cali,Demanda_Real,2021-09-02,JUEVES,395.25012,374.48099,351.61934,363.62212,368.90753,386.7687,394.80467,450.15656,502.60611,528.20804,554.89998,591.06628,596.73039,597.85259,613.54924,620.99301,605.4206,575.30014,573.5043,579.12848,557.21653,525.16846,476.09918,436.42777,12019.78113,570.0,576.0,555.0
MC-Cali,Demanda_Real,2021-09-03,VIERNES,405.07442,385.60293,370.85181,366.79711,370.84895,389.16072,403.83066,460.13223,519.17242,557.37236,588.25168,607.47015,604.67226,601.71506,608.71863,602.91761,574.40988,543.27336,552.4649,546.01871,534.73694,506.21504,467.26624,430.28822,11997.26229,548.0,540.0,530.0
MC-Cali,Demanda_Real,2021-09-04,SABADO,394.77847,377.54374,366.28305,356.59453,363.57325,371.1311,370.65369,408.86723,459.37681,496.34493,529.50446,548.6004,542.28262,526.36414,515.3471,503.57584,489.82398,484.24034,512.27964,517.54445,497.3613,473.49391,439.87018,409.09131,10954.52647,510.0,516.0,495.0
MC-Cali,Demanda_Real,2021-09-05,DOMINGO,384.54104,363.91645,355.03783,327.41787,322.54361,315.94626,297.91365,318.10516,345.78449,370.3188,395.27118,413.53568,427.02695,427.07738,413.92232,406.06707,402.47858,400.43601,438.66833,449.93356,443.90773,428.56073,404.81798,372.59296,9225.82162,434.0,448.0,440.0
MC-Cali,Demanda_Real,2021-09-06,LUNES,347.45253,333.56254,325.73847,322.90815,328.09711,350.15704,370.85993,413.462,465.47044,495.01191,523.50731,547.94816,550.29233,549.412,557.88214,553.53374,523.94627,496.54841,508.10493,506.02811,489.01898,455.32886,409.13247,370.15479,10793.55862,484.0,489.0,470.0
MC-Cali,Demanda_Real,2021-09-07,MARTES,348.1374,337.46273,334.17334,330.00189,336.52305,355.2484,369.66039,423.51377,469.26378,496.11068,520.2216,540.87883,551.2354,550.17996,565.19517,579.87849,572.12621,537.11705,544.37331,549.19765,526.69283,489.22318,447.06515,407.63658,11181.11684,541.0,546.0,523.0
MC-Cali,Demanda_Real,2021-09-08,MIERCOLES,383.15694,366.87987,351.99275,348.73699,356.64493,378.69637,393.05889,445.217,488.75812,513.98779,540.36057,563.71029,565.88724,570.23052,577.73007,576.90616,567.92449,533.90024,551.62611,554.70403,533.59719,502.30432,456.92877,416.15205,11539.0917,549.0,552.0,531.0
MC-Cali,Demanda_Real,2021-09-09,JUEVES,385.63107,367.99114,355.54219,352.17224,358.47674,378.36481,391.37111,444.3625,497.91764,531.56621,566.97649,587.78107,591.0864,592.68208,596.86286,606.36427,587.15606,553.31755,571.34384,575.15142,545.39843,508.63709,470.96271,431.16977,11848.28569,567.0,571.0,542.0
MC-Cali,Demanda_Real,2021-09-10,VIERNES,382.02097,382.99075,371.46896,363.51696,374.20856,389.9987,404.90914,460.35775,497.53214,544.92512,580.3201,606.63592,586.40058,591.9177,589.11338,596.37145,583.59934,549.63312,556.88504,557.96252,536.82406,509.33994,467.56056,435.44461,11919.93737,0.0,0.0,0.0
MC-Cali,Demanda_Real,2021-09-11,SABADO,404.97186,386.41878,376.37679,370.28273,366.73952,370.21028,375.2488,419.50058,466.62355,508.65305,528.68524,530.55139,533.68671,524.94584,504.31075,496.34749,499.03198,490.51603,523.0886,520.27341,502.93077,474.14683,445.01991,412.59614,11031.15703,521.0,518.0,501.0
MC-Cali,Demanda_Real,2021-09-12,DOMINGO,386.84198,369.56425,356.24643,341.17635,340.16028,332.15534,317.11261,341.24558,369.54121,391.95307,408.25322,431.36437,443.99582,431.43758,424.47243,422.98222,418.42002,424.05405,464.55956,473.74037,464.37621,447.92688,416.02778,387.64759,9605.2552,460.0,468.0,456.0
MC-Cali,Demanda_Real,2021-09-13,LUNES,359.94947,347.27349,338.4789,328.01103,342.17494,360.77602,386.32613,436.25652,490.84524,527.51146,549.64322,574.83085,579.03779,580.35993,593.08854,596.70279,586.31451,546.60141,560.80288,562.62614,540.65591,506.64015,457.74888,420.17117,11572.82737,558.0,560.0,538.0
MC-Cali,Demanda_Real,2021-09-14,MARTES,394.789,375.64719,370.92856,366.43068,363.61715,382.13315,402.28978,453.13755,507.10715,525.25155,558.39962,587.65407,593.88721,592.85261,602.04284,608.88875,586.27308,549.80827,566.53307,567.89958,540.3202,506.95712,462.23002,422.25577,11887.33397,563.0,565.0,538.0
MC-Cali,Demanda_Real,2021-09-15,MIERCOLES,389.44925,378.13683,369.80431,364.1905,367.51008,391.42398,401.73734,457.45252,516.14993,554.19353,586.81174,605.85757,605.53474,605.13033,615.80798,627.63733,606.29073,572.57127,570.55733,567.59767,547.23985,519.04522,470.36899,431.59341,12122.09243,560.0,558.0,539.0
MC-Cali,Demanda_Real,2021-09-16,JUEVES,401.20487,379.61802,374.57283,368.15724,373.05004,386.41411,400.117,453.08275,498.74054,532.08376,564.80329,591.27031,595.3388,592.96633,606.40262,603.51889,596.97159,564.31332,572.29751,573.89841,545.63783,515.93165,474.44066,432.04977,11996.88214,569.0,570.0,543.0
MC-Cali,Demanda_Real,2021-09-17,VIERNES,406.89954,388.79053,378.94297,371.27794,371.73959,385.85622,407.74772,461.8865,521.71493,547.67092,588.4567,615.45038,616.51923,612.98853,620.99316,628.49921,614.37475,567.13784,568.59317,565.05103,550.83091,524.7732,482.86214,449.81133,12248.86844,564.0,562.0,548.0
MC-Cali,Demanda_Real,2021-09-18,SABADO,420.73713,396.10361,385.05522,373.56311,372.61892,374.75048,381.59364,428.37231,480.88343,507.78337,535.90189,557.31823,561.52773,545.70092,537.71773,526.78989,522.0567,508.6369,532.15313,530.67685,506.90608,475.62556,439.11905,408.57162,11310.1635,530.0,529.0,505.0
MC-Cali,Demanda_Real,2021-09-19,DOMINGO,381.48564,365.6823,352.53753,344.09947,333.04752,330.92073,315.13889,340.56373,367.86389,396.86623,421.59669,435.1053,453.07726,451.89763,432.56694,434.38634,431.28677,421.10572,455.42817,468.00289,476.10256,460.02073,438.03344,403.32928,9710.14565,453.0,466.0,474.0
MC-Cali,Demanda_Real,2021-09-20,LUNES,382.45675,367.27747,355.32396,352.95796,358.26388,371.59583,392.07247,447.77965,512.4949,550.28291,585.99339,610.27788,610.49386,617.0184,623.99536,622.61475,607.15489,565.86428,575.23371,577.73245,554.80607,524.84533,476.40364,439.77013,12082.70992,572.0,575.0,552.0
MC-Cali,Demanda_Real,2021-09-21,MARTES,401.87443,388.79891,385.60371,374.89647,380.16067,393.11263,411.17861,475.03461,521.42043,562.6169,591.58531,613.7507,611.99436,611.93338,617.29102,614.46072,595.43346,552.68213,568.30792,568.9877,554.54703,520.5965,481.72609,442.62054,12240.61423,565.0,567.0,552.0
MC-Cali,Demanda_Real,2021-09-22,MIERCOLES,405.94813,384.2407,379.64742,366.18258,365.68539,371.7694,390.51676,439.21505,493.03365,519.30985,552.6223,574.1286,570.33455,568.94761,580.10951,582.84146,570.18278,538.7673,571.02147,544.21474,518.59091,486.91865,448.23821,410.35861,11632.82563,574.0,547.0,521.0
MC-Cali,Demanda_Real,2021-09-23,JUEVES,388.12611,372.65863,372.87256,372.01196,378.30037,400.36147,413.01638,442.37345,497.22164,533.3495,554.38931,574.55949,578.11444,570.79421,579.37456,583.02635,581.12013,553.25712,570.72688,558.43406,531.46671,495.54306,462.97469,426.69585,11790.76893,554.0,542.0,517.0
MC-Cali,Demanda_Real,2021-09-24,VIERNES,392.32305,381.99583,372.44856,365.80143,363.26942,390.01758,407.75483,454.80799,506.17396,541.48869,573.66964,598.99933,602.58877,600.20209,607.00434,604.77162,593.20487,556.41448,574.10579,571.00887,544.08615,515.2601,479.72352,431.54159,12028.6625,571.0,568.0,541.0
MC-Cali,Demanda_Real,2021-09-25,SABADO,408.81076,396.62384,385.09515,377.02412,375.40298,375.63954,375.96819,417.64401,478.96001,514.2329,526.18887,545.01836,564.91875,548.40038,536.29443,535.49765,525.84133,518.19706,547.32769,540.26108,519.78221,486.95411,452.23777,421.52668,11373.84787,544.0,537.0,517.0
